time;lv_rural1;lv_rural2;lv_rural3;lv_semiurb4
14.09.2016 06:15;0.03626;0.020967;0.011095;0.015597
14.09.2016 06:30;0.032474;0.022036;0.012777;0.015969
14.09.2016 06:45;0.035184;0.040302;0.017795;0.020125
14.09.2016 07:00;0.03518;0.046377;0.020896;0.024011
14.09.2016 07:15;0.059642;0.053135;0.027313;0.028331
14.09.2016 07:30;0.06656;0.056827;0.03159;0.027334
14.09.2016 07:45;0.056082;0.052139;0.023939;0.026804
14.09.2016 08:00;0.054249;0.055115;0.023806;0.027472
14.09.2016 08:15;0.047248;0.055757;0.018893;0.028391
14.09.2016 08:30;0.050261;0.065657;0.033544;0.038255
14.09.2016 08:45;0.046485;0.070759;0.049363;0.042051
14.09.2016 09:00;0.048517;0.071876;0.04344;0.041897
14.09.2016 09:15;0.047524;0.059331;0.025551;0.085995
14.09.2016 09:30;0.046932;0.084081;0.052625;0.113467
14.09.2016 09:45;0.055258;0.119167;0.06885;0.125665
14.09.2016 10:00;0.051304;0.155241;0.204248;0.132282
14.09.2016 10:15;0.051355;0.163287;0.251444;0.140851
14.09.2016 10:30;0.04996;0.183223;0.316764;0.148653
14.09.2016 10:45;0.046166;0.384432;0.358399;0.156055
14.09.2016 11:00;0.085899;0.429142;0.38706;0.225567
14.09.2016 11:15;0.083058;0.434796;0.397863;0.271675
14.09.2016 11:30;0.079485;0.441872;0.398965;0.261403
14.09.2016 11:45;0.114161;0.44868;0.398797;0.251131
14.09.2016 12:00;0.108083;0.454323;0.408449;0.240859
14.09.2016 12:15;0.094213;0.405862;0.363868;0.217256
14.09.2016 12:30;0.092829;0.359303;0.316958;0.193652
14.09.2016 12:45;0.079304;0.311286;0.271422;0.170049
14.09.2016 13:00;0.085286;0.26415;0.231527;0.148161
14.09.2016 13:15;0.084855;0.238635;0.201295;0.126855
14.09.2016 13:30;0.076378;0.216971;0.188408;0.111056
14.09.2016 13:45;0.066134;0.193615;0.168963;0.09336
14.09.2016 14:00;0.076414;0.173074;0.159922;0.078821
14.09.2016 14:15;0.057838;0.160052;0.159016;0.074278
14.09.2016 14:30;0.053171;0.144502;0.126952;0.070465
14.09.2016 14:45;0.048631;0.129794;0.109272;0.066645
14.09.2016 15:00;0.046311;0.11748;0.109286;0.067706
14.09.2016 15:15;0.03979;0.093132;0.09055;0.067062
14.09.2016 15:30;0.039088;0.087084;0.102437;0.067236
14.09.2016 15:45;0.040287;0.075693;0.089186;0.065191
14.09.2016 16:00;0.04566;0.068211;0.062098;0.06201
14.09.2016 16:15;0.035863;0.061343;0.04792;0.067865
14.09.2016 16:30;0.037903;0.049812;0.034183;0.063293
14.09.2016 16:45;0.067789;0.045798;0.027558;0.063206
14.09.2016 17:00;0.045271;0.046202;0.026827;0.061271
14.09.2016 17:15;0.058614;0.049926;0.030375;0.069632
14.09.2016 17:30;0.062641;0.054354;0.027239;0.063204
14.09.2016 17:45;0.086029;0.051805;0.022766;0.058305
14.09.2016 18:00;0.065513;0.030719;0.02063;0.060012
14.09.2016 18:15;0.070062;0.042635;0.03065;0.060705
14.09.2016 18:30;0.077897;0.042421;0.043296;0.054788
14.09.2016 18:45;0.072528;0.044501;0.052624;0.054873
14.09.2016 19:00;0.066018;0.043157;0.038971;0.055439
14.09.2016 19:15;0.075299;0.043795;0.049297;0.050216
14.09.2016 19:30;0.073531;0.045715;0.095695;0.053731
14.09.2016 19:45;0.066262;0.043662;0.084183;0.052956
14.09.2016 20:00;0.079054;0.043594;0.078486;0.050851
14.09.2016 20:15;0.066772;0.044682;0.079845;0.049136
14.09.2016 20:30;0.065776;0.040582;0.061892;0.043429
14.09.2016 20:45;0.07064;0.039981;0.045542;0.042313
14.09.2016 21:00;0.060651;0.038181;0.07027;0.045386
14.09.2016 21:15;0.054823;0.042113;0.065192;0.041566
14.09.2016 21:30;0.057717;0.038662;0.067781;0.038182
14.09.2016 21:45;0.053219;0.040498;0.061021;0.039492
14.09.2016 22:00;0.050822;0.037582;0.062163;0.04163
14.09.2016 22:15;0.04829;0.042396;0.056066;0.039434
14.09.2016 22:30;0.045863;0.036528;0.050747;0.040424
14.09.2016 22:45;0.044649;0.034791;0.055789;0.038542
14.09.2016 23:00;0.043066;0.02422;0.045276;0.034547
14.09.2016 23:15;0.042545;0.026159;0.049705;0.036478
14.09.2016 23:30;0.038106;0.026855;0.05189;0.034634
14.09.2016 23:45;0.0367;0.025402;0.040631;0.031756
15.09.2016 00:00;0.036362;0.028386;0.043413;0.033005
15.09.2016 00:15;0.034723;0.021289;0.034972;0.029589
15.09.2016 00:30;0.034663;0.016478;0.028963;0.029227
15.09.2016 00:45;0.032044;0.01343;0.022337;0.025006
15.09.2016 01:00;0.030046;0.013538;0.021349;0.024127
15.09.2016 01:15;0.027496;0.014243;0.022158;0.02119
15.09.2016 01:30;0.029356;0.014612;0.021745;0.02118
15.09.2016 01:45;0.030198;0.012872;0.021701;0.012402
15.09.2016 02:00;0.027268;0.01257;0.019081;0.012318
15.09.2016 02:15;0.026982;0.011275;0.016943;0.011578
15.09.2016 02:30;0.027547;0.011293;0.013616;0.011721
15.09.2016 02:45;0.024326;0.013155;0.016009;0.010261
15.09.2016 03:00;0.025603;0.011959;0.015042;0.010228
15.09.2016 03:15;0.026128;0.012194;0.018376;0.010195
15.09.2016 03:30;0.025224;0.010221;0.01807;0.01123
15.09.2016 03:45;0.027821;0.010092;0.014103;0.011005
15.09.2016 04:00;0.026311;0.012678;0.015009;0.011961
15.09.2016 04:15;0.024145;0.012774;0.014767;0.011209
15.09.2016 04:30;0.026453;0.012853;0.014931;0.010877
15.09.2016 04:45;0.025814;0.010155;0.017449;0.011215
15.09.2016 05:00;0.025401;0.010418;0.012961;0.010214
15.09.2016 05:15;0.025862;0.020479;0.010794;0.009679
15.09.2016 05:30;0.025145;0.016425;0.012412;0.010268
15.09.2016 05:45;0.025515;0.017307;0.008943;0.01076
15.09.2016 06:00;0.030502;0.014939;0.010846;0.016415
15.09.2016 06:15;0.037502;0.014851;0.011132;0.015418
15.09.2016 06:30;0.037225;0.020721;0.012371;0.016515
15.09.2016 06:45;0.038819;0.041202;0.017347;0.019226
15.09.2016 07:00;0.04376;0.048114;0.021252;0.022634
15.09.2016 07:15;0.062357;0.05913;0.030519;0.028449
15.09.2016 07:30;0.065675;0.058656;0.025304;0.027715
15.09.2016 07:45;0.054025;0.050641;0.015998;0.026985
15.09.2016 08:00;0.049638;0.056336;0.025417;0.030091
15.09.2016 08:15;0.049511;0.062071;0.031207;0.028559
15.09.2016 08:30;0.059444;0.062864;0.037074;0.039041
15.09.2016 08:45;0.054197;0.058438;0.020091;0.0429
15.09.2016 09:00;0.052296;0.065232;0.02265;0.048988
15.09.2016 09:15;0.039241;0.050421;0.024451;0.043654
15.09.2016 09:30;0.047669;0.053871;0.033395;0.051235
15.09.2016 09:45;0.040887;0.063406;0.03577;0.063302
15.09.2016 10:00;0.043181;0.064389;0.032103;0.057215
15.09.2016 10:15;0.043695;0.069206;0.038897;0.05385
15.09.2016 10:30;0.056205;0.073456;0.024559;0.055305
15.09.2016 10:45;0.052265;0.071145;0.029255;0.054981
15.09.2016 11:00;0.042296;0.068835;0.029031;0.05803
15.09.2016 11:15;0.041172;0.072941;0.026055;0.054907
15.09.2016 11:30;0.038797;0.074941;0.026914;0.056221
15.09.2016 11:45;0.043334;0.082064;0.027921;0.054679
15.09.2016 12:00;0.040094;0.073251;0.029705;0.059706
15.09.2016 12:15;0.060683;0.06412;0.02688;0.062265
15.09.2016 12:30;0.046686;0.065069;0.042814;0.0707
15.09.2016 12:45;0.047202;0.07161;0.040267;0.074928
15.09.2016 13:00;0.037621;0.080266;0.042057;0.074113
15.09.2016 13:15;0.034755;0.077978;0.045286;0.077898
15.09.2016 13:30;0.03638;0.072522;0.045197;0.10988
15.09.2016 13:45;0.033929;0.073465;0.038376;0.140612
15.09.2016 14:00;0.03421;0.080255;0.026035;0.126174
15.09.2016 14:15;0.030009;0.09949;0.027861;0.114668
15.09.2016 14:30;0.031594;0.092247;0.032372;0.109091
15.09.2016 14:45;0.032611;0.076967;0.032207;0.101746
15.09.2016 15:00;0.045458;0.074469;0.040261;0.094709
15.09.2016 15:15;0.040949;0.072913;0.048278;0.081547
15.09.2016 15:30;0.036939;0.071936;0.048919;0.063216
15.09.2016 15:45;0.032778;0.065391;0.040817;0.060193
15.09.2016 16:00;0.038469;0.071855;0.075784;0.055766
15.09.2016 16:15;0.030466;0.060849;0.040514;0.056835
15.09.2016 16:30;0.031115;0.061938;0.064911;0.055501
15.09.2016 16:45;0.031431;0.059104;0.053283;0.056659
15.09.2016 17:00;0.047906;0.058572;0.066123;0.060149
15.09.2016 17:15;0.055216;0.044966;0.025684;0.055972
15.09.2016 17:30;0.049921;0.042271;0.031552;0.057848
15.09.2016 17:45;0.067658;0.054425;0.04428;0.058905
15.09.2016 18:00;0.064609;0.03239;0.037757;0.058417
15.09.2016 18:15;0.089521;0.037882;0.049902;0.057374
15.09.2016 18:30;0.069983;0.038226;0.050682;0.054846
15.09.2016 18:45;0.077295;0.034519;0.058285;0.067204
15.09.2016 19:00;0.086776;0.031342;0.038158;0.055092
15.09.2016 19:15;0.081137;0.033058;0.035799;0.061135
15.09.2016 19:30;0.074973;0.034854;0.042124;0.054521
15.09.2016 19:45;0.085373;0.038065;0.030128;0.048443
15.09.2016 20:00;0.090653;0.034004;0.033359;0.049985
15.09.2016 20:15;0.083913;0.037785;0.049143;0.051386
15.09.2016 20:30;0.0855;0.035991;0.050796;0.045991
15.09.2016 20:45;0.079627;0.033811;0.035885;0.04211
15.09.2016 21:00;0.06388;0.04021;0.041055;0.040656
15.09.2016 21:15;0.061756;0.038809;0.053498;0.042939
15.09.2016 21:30;0.065149;0.033664;0.049291;0.043538
15.09.2016 21:45;0.06001;0.039581;0.04032;0.041475
15.09.2016 22:00;0.059619;0.040737;0.043041;0.03947
15.09.2016 22:15;0.049909;0.040807;0.036079;0.037731
15.09.2016 22:30;0.050443;0.042253;0.052265;0.039267
15.09.2016 22:45;0.045608;0.036954;0.045509;0.035664
15.09.2016 23:00;0.04538;0.029665;0.042833;0.036206
15.09.2016 23:15;0.044161;0.024856;0.042742;0.035819
15.09.2016 23:30;0.035679;0.02367;0.039051;0.0353
15.09.2016 23:45;0.037063;0.025227;0.038808;0.034586
16.09.2016 00:00;0.034595;0.021452;0.030793;0.031922
16.09.2016 00:15;0.032485;0.020116;0.03477;0.030292
16.09.2016 00:30;0.032999;0.016781;0.029636;0.024948
16.09.2016 00:45;0.030643;0.016081;0.029122;0.023273
16.09.2016 01:00;0.029888;0.016789;0.028926;0.019644
16.09.2016 01:15;0.02877;0.015508;0.02298;0.01784
16.09.2016 01:30;0.028187;0.012245;0.016846;0.01844
16.09.2016 01:45;0.027188;0.01202;0.01544;0.012075
16.09.2016 02:00;0.028244;0.010781;0.013796;0.011693
16.09.2016 02:15;0.026934;0.013444;0.016298;0.012929
16.09.2016 02:30;0.028041;0.012887;0.01686;0.011851
16.09.2016 02:45;0.026911;0.012825;0.014754;0.012301
16.09.2016 03:00;0.025858;0.010782;0.010738;0.009318
16.09.2016 03:15;0.026797;0.010417;0.011729;0.009255
16.09.2016 03:30;0.025914;0.011226;0.011044;0.009907
16.09.2016 03:45;0.025732;0.01366;0.012726;0.010255
16.09.2016 04:00;0.02662;0.0128;0.013048;0.010398
16.09.2016 04:15;0.025994;0.011217;0.011603;0.010622
16.09.2016 04:30;0.024462;0.011796;0.009114;0.010589
16.09.2016 04:45;0.024789;0.011808;0.012145;0.009365
16.09.2016 05:00;0.024788;0.011942;0.011822;0.009
16.09.2016 05:15;0.024291;0.01221;0.012505;0.009137
16.09.2016 05:30;0.025113;0.01208;0.012299;0.009823
16.09.2016 05:45;0.024568;0.013192;0.012722;0.010208
16.09.2016 06:00;0.029462;0.024289;0.011266;0.010999
16.09.2016 06:15;0.035556;0.019829;0.010484;0.015804
16.09.2016 06:30;0.035662;0.020315;0.011501;0.016216
16.09.2016 06:45;0.038294;0.044955;0.013852;0.019307
16.09.2016 07:00;0.040074;0.051203;0.018519;0.025798
16.09.2016 07:15;0.071068;0.056125;0.02647;0.032054
16.09.2016 07:30;0.06615;0.055923;0.034521;0.032343
16.09.2016 07:45;0.058878;0.055212;0.023592;0.031217
16.09.2016 08:00;0.051356;0.058454;0.031044;0.033381
16.09.2016 08:15;0.051433;0.061774;0.038882;0.044262
16.09.2016 08:30;0.049876;0.064287;0.048264;0.037894
16.09.2016 08:45;0.06217;0.076153;0.02108;0.042416
16.09.2016 09:00;0.066818;0.077959;0.022671;0.040419
16.09.2016 09:15;0.052753;0.077527;0.028451;0.05853
16.09.2016 09:30;0.060183;0.08587;0.045739;0.066085
16.09.2016 09:45;0.046516;0.098674;0.063005;0.17885
16.09.2016 10:00;0.059177;0.110176;0.078345;0.199718
16.09.2016 10:15;0.052406;0.124095;0.085336;0.204837
16.09.2016 10:30;0.067422;0.136472;0.122642;0.207536
16.09.2016 10:45;0.104671;0.166048;0.209769;0.216877
16.09.2016 11:00;0.110084;0.174297;0.213012;0.292037
16.09.2016 11:15;0.10577;0.172423;0.219549;0.420959
16.09.2016 11:30;0.160668;0.173828;0.227667;0.435001
16.09.2016 11:45;0.164934;0.19336;0.282412;0.439451
16.09.2016 12:00;0.169298;0.180409;0.308468;0.443902
16.09.2016 12:15;0.168896;0.189961;0.309463;0.448604
16.09.2016 12:30;0.172425;0.181957;0.373906;0.453306
16.09.2016 12:45;0.239497;0.189304;0.398365;0.458008
16.09.2016 13:00;0.271997;0.182047;0.408168;0.46271
16.09.2016 13:15;0.283346;0.179518;0.414406;0.44694
16.09.2016 13:30;0.275094;0.215488;0.440546;0.431169
16.09.2016 13:45;0.441544;0.450607;0.429552;0.415399
16.09.2016 14:00;0.436846;0.44006;0.420215;0.399628
16.09.2016 14:15;0.424482;0.41349;0.397655;0.378306
16.09.2016 14:30;0.412118;0.390327;0.367091;0.356983
16.09.2016 14:45;0.399754;0.363486;0.340802;0.335661
16.09.2016 15:00;0.387391;0.339499;0.31526;0.314339
16.09.2016 15:15;0.332697;0.302269;0.319083;0.271531
16.09.2016 15:30;0.278003;0.259283;0.215944;0.21408
16.09.2016 15:45;0.22331;0.22225;0.205922;0.168871
16.09.2016 16:00;0.168616;0.188244;0.172737;0.121542
16.09.2016 16:15;0.165784;0.171143;0.169019;0.112478
16.09.2016 16:30;0.162951;0.15932;0.151356;0.10082
16.09.2016 16:45;0.160119;0.149853;0.151251;0.091978
16.09.2016 17:00;0.157287;0.14131;0.133499;0.079276
16.09.2016 17:15;0.142118;0.123654;0.120572;0.061256
16.09.2016 17:30;0.12737;0.102092;0.108345;0.057167
16.09.2016 17:45;0.11925;0.084506;0.105464;0.056703
16.09.2016 18:00;0.116276;0.068051;0.092574;0.056961
16.09.2016 18:15;0.089482;0.052425;0.075547;0.05423
16.09.2016 18:30;0.071904;0.04594;0.075816;0.05594
16.09.2016 18:45;0.073214;0.039925;0.071951;0.059943
16.09.2016 19:00;0.077906;0.033083;0.062451;0.059421
16.09.2016 19:15;0.069577;0.034097;0.033767;0.054936
16.09.2016 19:30;0.071645;0.043256;0.035156;0.054534
16.09.2016 19:45;0.075366;0.035637;0.038692;0.051701
16.09.2016 20:00;0.070675;0.045917;0.035344;0.0493
16.09.2016 20:15;0.074984;0.05167;0.039999;0.050965
16.09.2016 20:30;0.083437;0.0563;0.048188;0.049432
16.09.2016 20:45;0.079525;0.050052;0.064702;0.046698
16.09.2016 21:00;0.078456;0.049589;0.077181;0.047391
16.09.2016 21:15;0.078368;0.045108;0.063765;0.04318
16.09.2016 21:30;0.083953;0.057547;0.047324;0.039776
16.09.2016 21:45;0.077872;0.045457;0.063467;0.04114
16.09.2016 22:00;0.070234;0.040569;0.042066;0.040108
16.09.2016 22:15;0.0637;0.036706;0.040636;0.038616
16.09.2016 22:30;0.062123;0.048842;0.043563;0.039497
16.09.2016 22:45;0.056601;0.044209;0.047319;0.036719
16.09.2016 23:00;0.051064;0.03942;0.042681;0.035917
16.09.2016 23:15;0.052425;0.034527;0.036399;0.035475
16.09.2016 23:30;0.046767;0.028272;0.033321;0.032308
16.09.2016 23:45;0.043862;0.031438;0.031496;0.034222
17.09.2016 00:00;0.040515;0.03958;0.030703;0.032705
17.09.2016 00:15;0.039709;0.023238;0.028189;0.035127
17.09.2016 00:30;0.035605;0.020361;0.021925;0.031812
17.09.2016 00:45;0.033272;0.017824;0.021545;0.031323
17.09.2016 01:00;0.035127;0.016437;0.021053;0.026796
17.09.2016 01:15;0.03083;0.015673;0.018396;0.026394
17.09.2016 01:30;0.030883;0.017587;0.023758;0.02128
17.09.2016 01:45;0.035756;0.016498;0.022828;0.021227
17.09.2016 02:00;0.032101;0.015746;0.022477;0.020217
17.09.2016 02:15;0.03;0.013716;0.01918;0.017321
17.09.2016 02:30;0.032856;0.012644;0.014858;0.016163
17.09.2016 02:45;0.029894;0.011499;0.009983;0.011512
17.09.2016 03:00;0.027561;0.011979;0.009929;0.010408
17.09.2016 03:15;0.02815;0.012905;0.010718;0.008469
17.09.2016 03:30;0.027688;0.011975;0.011331;0.008949
17.09.2016 03:45;0.027749;0.011026;0.011287;0.010112
17.09.2016 04:00;0.026724;0.010625;0.009919;0.009255
17.09.2016 04:15;0.02819;0.011713;0.011491;0.009701
17.09.2016 04:30;0.026802;0.010615;0.010727;0.009388
17.09.2016 04:45;0.025629;0.012201;0.011146;0.009715
17.09.2016 05:00;0.027235;0.010257;0.010436;0.00994
17.09.2016 05:15;0.024257;0.010406;0.009791;0.009318
17.09.2016 05:30;0.023037;0.011;0.011131;0.008961
17.09.2016 05:45;0.025516;0.012455;0.012189;0.009393
17.09.2016 06:00;0.026263;0.010837;0.012236;0.012625
17.09.2016 06:15;0.037421;0.012654;0.013509;0.016444
17.09.2016 06:30;0.035671;0.012156;0.010432;0.018097
17.09.2016 06:45;0.036606;0.016365;0.009392;0.020914
17.09.2016 07:00;0.0451;0.022273;0.009442;0.026697
17.09.2016 07:15;0.092954;0.01511;0.011411;0.025111
17.09.2016 07:30;0.059545;0.015726;0.012554;0.02554
17.09.2016 07:45;0.058453;0.013675;0.013263;0.024678
17.09.2016 08:00;0.064405;0.012086;0.010828;0.025526
17.09.2016 08:15;0.054605;0.016045;0.017683;0.033294
17.09.2016 08:30;0.069284;0.02579;0.052342;0.026768
17.09.2016 08:45;0.062462;0.014126;0.017151;0.03464
17.09.2016 09:00;0.061139;0.014615;0.014836;0.031764
17.09.2016 09:15;0.06373;0.062065;0.01934;0.030637
17.09.2016 09:30;0.06498;0.078683;0.034047;0.087393
17.09.2016 09:45;0.061538;0.098487;0.056146;0.118111
17.09.2016 10:00;0.057971;0.119582;0.045871;0.127649
17.09.2016 10:15;0.053561;0.120441;0.047054;0.12142
17.09.2016 10:30;0.064415;0.130118;0.089791;0.112463
17.09.2016 10:45;0.059307;0.13056;0.1266;0.110767
17.09.2016 11:00;0.054552;0.143368;0.12954;0.105509
17.09.2016 11:15;0.055618;0.140205;0.120303;0.122718
17.09.2016 11:30;0.056565;0.133741;0.116471;0.167041
17.09.2016 11:45;0.062022;0.129048;0.111479;0.168556
17.09.2016 12:00;0.054795;0.127512;0.116103;0.170291
17.09.2016 12:15;0.052726;0.137297;0.135494;0.184372
17.09.2016 12:30;0.053896;0.135412;0.139685;0.19684
17.09.2016 12:45;0.076489;0.142401;0.160289;0.21191
17.09.2016 13:00;0.056212;0.152053;0.166123;0.226463
17.09.2016 13:15;0.098027;0.204575;0.172897;0.233615
17.09.2016 13:30;0.105687;0.206278;0.176576;0.240767
17.09.2016 13:45;0.106717;0.207625;0.182318;0.247919
17.09.2016 14:00;0.108348;0.206746;0.176721;0.255071
17.09.2016 14:15;0.104033;0.204439;0.170614;0.24928
17.09.2016 14:30;0.119452;0.202499;0.168519;0.243489
17.09.2016 14:45;0.256386;0.203294;0.184658;0.237698
17.09.2016 15:00;0.275135;0.204757;0.184615;0.231907
17.09.2016 15:15;0.235882;0.190663;0.172405;0.19788
17.09.2016 15:30;0.19663;0.173675;0.156232;0.163853
17.09.2016 15:45;0.157378;0.157533;0.140058;0.129826
17.09.2016 16:00;0.118125;0.142347;0.124793;0.095798
17.09.2016 16:15;0.112766;0.140944;0.133819;0.087283
17.09.2016 16:30;0.107406;0.129491;0.107515;0.078767
17.09.2016 16:45;0.102047;0.125614;0.11186;0.070252
17.09.2016 17:00;0.11339;0.116219;0.09495;0.061736
17.09.2016 17:15;0.091404;0.101499;0.082212;0.049105
17.09.2016 17:30;0.102327;0.090059;0.085726;0.043288
17.09.2016 17:45;0.110259;0.078351;0.089696;0.04142
17.09.2016 18:00;0.11382;0.07618;0.087573;0.039388
17.09.2016 18:15;0.087389;0.071497;0.066834;0.04368
17.09.2016 18:30;0.087416;0.060828;0.048579;0.047241
17.09.2016 18:45;0.075584;0.05228;0.032579;0.041406
17.09.2016 19:00;0.087832;0.045173;0.025139;0.044457
17.09.2016 19:15;0.076687;0.044719;0.02687;0.042913
17.09.2016 19:30;0.084548;0.040302;0.019805;0.042239
17.09.2016 19:45;0.083983;0.038325;0.02035;0.037238
17.09.2016 20:00;0.095998;0.045529;0.029988;0.035829
17.09.2016 20:15;0.078885;0.043098;0.034618;0.036993
17.09.2016 20:30;0.065854;0.039281;0.033751;0.038786
17.09.2016 20:45;0.074472;0.042839;0.034579;0.039278
17.09.2016 21:00;0.080913;0.041115;0.0449;0.043806
17.09.2016 21:15;0.08438;0.036616;0.042624;0.039023
17.09.2016 21:30;0.076452;0.030839;0.033477;0.039627
17.09.2016 21:45;0.069769;0.033442;0.049697;0.040976
17.09.2016 22:00;0.055828;0.035506;0.051612;0.040812
17.09.2016 22:15;0.053699;0.033977;0.038325;0.038074
17.09.2016 22:30;0.050459;0.035491;0.038727;0.03499
17.09.2016 22:45;0.051023;0.033643;0.032121;0.031878
17.09.2016 23:00;0.042221;0.039915;0.035656;0.032884
17.09.2016 23:15;0.039796;0.031969;0.034993;0.033939
17.09.2016 23:30;0.039084;0.025001;0.032142;0.032195
17.09.2016 23:45;0.035736;0.026198;0.037387;0.03135
18.09.2016 00:00;0.035163;0.025356;0.025478;0.030498
18.09.2016 00:15;0.030108;0.025476;0.031088;0.031424
18.09.2016 00:30;0.02857;0.027336;0.031179;0.030483
18.09.2016 00:45;0.026368;0.023168;0.018278;0.028338
18.09.2016 01:00;0.02455;0.024314;0.022414;0.027295
18.09.2016 01:15;0.024031;0.019266;0.015588;0.029938
18.09.2016 01:30;0.026635;0.020687;0.018301;0.024772
18.09.2016 01:45;0.025996;0.021058;0.022927;0.020297
18.09.2016 02:00;0.025613;0.022889;0.023119;0.018063
18.09.2016 02:15;0.02647;0.020472;0.023962;0.015186
18.09.2016 02:30;0.025044;0.019668;0.020611;0.013659
18.09.2016 02:45;0.025795;0.016733;0.016807;0.008886
18.09.2016 03:00;0.026747;0.018028;0.014814;0.008855
18.09.2016 03:15;0.026188;0.019081;0.017976;0.009097
18.09.2016 03:30;0.025542;0.015568;0.015554;0.008836
18.09.2016 03:45;0.026386;0.021356;0.01591;0.00865
18.09.2016 04:00;0.025378;0.018;0.017515;0.008954
18.09.2016 04:15;0.025492;0.017249;0.014896;0.009161
18.09.2016 04:30;0.025995;0.01948;0.014028;0.009481
18.09.2016 04:45;0.024379;0.021467;0.014845;0.009419
18.09.2016 05:00;0.024156;0.018955;0.013471;0.008362
18.09.2016 05:15;0.025419;0.016533;0.016274;0.008269
18.09.2016 05:30;0.024378;0.009906;0.015887;0.00897
18.09.2016 05:45;0.02286;0.010572;0.01391;0.007877
18.09.2016 06:00;0.02585;0.010818;0.016531;0.007801
18.09.2016 06:15;0.035026;0.012462;0.013783;0.008025
18.09.2016 06:30;0.034145;0.012929;0.017138;0.008132
18.09.2016 06:45;0.046962;0.018106;0.015155;0.008306
18.09.2016 07:00;0.042963;0.0187;0.015138;0.00761
18.09.2016 07:15;0.065964;0.018997;0.017022;0.008267
18.09.2016 07:30;0.066607;0.016487;0.008641;0.007407
18.09.2016 07:45;0.060959;0.016328;0.011793;0.012332
18.09.2016 08:00;0.060082;0.017736;0.013828;0.061685
18.09.2016 08:15;0.058324;0.015941;0.012276;0.084773
18.09.2016 08:30;0.05465;0.018192;0.015405;0.08352
18.09.2016 08:45;0.055794;0.038811;0.01637;0.110784
18.09.2016 09:00;0.072916;0.055639;0.034945;0.115898
18.09.2016 09:15;0.073819;0.115532;0.039062;0.137828
18.09.2016 09:30;0.075648;0.140905;0.047218;0.156656
18.09.2016 09:45;0.069533;0.176479;0.115253;0.188505
18.09.2016 10:00;0.06613;0.235612;0.270734;0.347742
18.09.2016 10:15;0.057688;0.250652;0.298333;0.417027
18.09.2016 10:30;0.125574;0.258656;0.316018;0.421223
18.09.2016 10:45;0.138642;0.265436;0.343294;0.42542
18.09.2016 11:00;0.187276;0.271302;0.354704;0.429616
18.09.2016 11:15;0.174902;0.270836;0.361597;0.422923
18.09.2016 11:30;0.185128;0.298681;0.36532;0.416229
18.09.2016 11:45;0.171924;0.401165;0.366516;0.409535
18.09.2016 12:00;0.167034;0.399859;0.3606;0.402842
18.09.2016 12:15;0.18977;0.363902;0.320902;0.372578
18.09.2016 12:30;0.224842;0.329152;0.280565;0.342314
18.09.2016 12:45;0.193176;0.293332;0.249452;0.31205
18.09.2016 13:00;0.254593;0.25821;0.222386;0.281786
18.09.2016 13:15;0.248835;0.253737;0.217178;0.249851
18.09.2016 13:30;0.219474;0.250204;0.216633;0.217916
18.09.2016 13:45;0.190112;0.24539;0.208432;0.185982
18.09.2016 14:00;0.160751;0.240063;0.210243;0.154047
18.09.2016 14:15;0.158298;0.233204;0.206668;0.1499
18.09.2016 14:30;0.155845;0.226345;0.198603;0.144853
18.09.2016 14:45;0.153393;0.219486;0.19174;0.140733
18.09.2016 15:00;0.15094;0.212627;0.18395;0.136295
18.09.2016 15:15;0.139968;0.159037;0.137934;0.124916
18.09.2016 15:30;0.128995;0.105638;0.094447;0.113537
18.09.2016 15:45;0.118023;0.062277;0.097625;0.107328
18.09.2016 16:00;0.107051;0.035696;0.063818;0.091326
18.09.2016 16:15;0.101092;0.037287;0.084165;0.087976
18.09.2016 16:30;0.095133;0.035111;0.036312;0.074598
18.09.2016 16:45;0.089174;0.022425;0.03274;0.066755
18.09.2016 17:00;0.083215;0.019517;0.036071;0.062632
18.09.2016 17:15;0.103801;0.023002;0.031264;0.053073
18.09.2016 17:30;0.134048;0.028171;0.029119;0.046985
18.09.2016 17:45;0.165243;0.034069;0.029694;0.043327
18.09.2016 18:00;0.182949;0.037537;0.032762;0.041123
18.09.2016 18:15;0.14122;0.036181;0.041825;0.041207
18.09.2016 18:30;0.103925;0.039007;0.055342;0.044639
18.09.2016 18:45;0.073403;0.039273;0.042292;0.040029
18.09.2016 19:00;0.078232;0.046436;0.042983;0.041052
18.09.2016 19:15;0.072819;0.050095;0.047528;0.044738
18.09.2016 19:30;0.076694;0.055507;0.054905;0.044168
18.09.2016 19:45;0.097925;0.049619;0.05115;0.045754
18.09.2016 20:00;0.069328;0.044529;0.030305;0.042173
18.09.2016 20:15;0.068628;0.052408;0.033272;0.03711
18.09.2016 20:30;0.07421;0.057335;0.032551;0.037942
18.09.2016 20:45;0.066911;0.049857;0.036514;0.037165
18.09.2016 21:00;0.056993;0.04239;0.035075;0.036296
18.09.2016 21:15;0.05236;0.040547;0.039681;0.042084
18.09.2016 21:30;0.051947;0.043731;0.044676;0.036996
18.09.2016 21:45;0.045522;0.043009;0.046852;0.040441
18.09.2016 22:00;0.04483;0.043474;0.043366;0.037901
18.09.2016 22:15;0.042952;0.046051;0.038942;0.034427
18.09.2016 22:30;0.040328;0.036937;0.038637;0.035626
